,polarity,user,text
803798,1,idlegirl83,"Morning off, being lazy "
803799,1,mattwright1987,Cover of Womanizer is going online today at 4pm on MySpace  get ready for the best cover song of your life! Lol xx
803800,1,LaLila,"@m_ariii alright, now we're talking! "
803801,1,debs__,"@msmoss Haha yes that's me, for my sins "
803802,1,GreenWight,"good morning, good morning, how is the world with you? good morning, good morning to youuuuu! "
803803,1,LadyErlynne,OH MY GOD TOO MANY CHARACTERS   
803804,1,chrismdp,@disciplex 
803805,1,alexsmith13,humid in qld. decided i want a whole new wardrobe today  finally deciding on what i want to do for my 16th ...
803806,1,Whatleydude,In the UK? Got a BlackBerry? 2mths FREE SpinVox Voicemail right here!  http://spinvox.com/bb
803807,1,aeonjoey,"Joey uh oh, CS4 said &quot;excuse the interruption but... JUST WHAT THE HELL DO YOU THINK YOU'RE DOING!?&quot; (paraphrased) oopsie!  (keygenkeyg.."
803808,1,yipikiyayey21,"@chummy828 haha, andami nu pala there  coolness!"
803809,1,dcholland,"He abolished taxes for doctors, teachers, priests and educational institutions! (emphasis added) An enlightened warlord? "
803810,1,ognawk,"@yamstersg Yes, then the world will finally know what is going on withing the Scottish #bus network!  "
803811,1,karlturnbull,@makemineamac feels great  thankyou 
803812,1,simoneicough,"@AdamSpiel I am working on http://www.mobipowerpacks.com this week, we have radio adverts to make and magazine adverts to prepare "
803813,1,b_lips,the duel: road rules/ real world challenge looks goooooood 
803814,1,BeccaDunnxo,@Cole_Sprouse Yoo  You should follow me. And  come to England!  xo
803815,1,JadeJoyce,@MakeupTalk http://www.stabmag.com/littleweeds/the-littleweeds/Kim-Andison  vote for me plz 
803816,1,ruwel,theyre baaaaack 
803817,1,awesome_jordy,just went for i drive around pretty pro hahawell i like to think so. im really tired right now. going shopping tomorrow  yay
803818,1,Scyranth,@michaelgrainger lmao! I understand bro...trust me 
803819,1,evonneee,"my 2nd year in Heart of God church! Just finished a series of sms and conference, tired but happy things are moving "
803820,1,DanOersnes,@atebits Can't sleep! Still waiting for tweetie on mac 
803821,1,DanekS,@KikiValdes Never worry what others think. Is that okay with you? 
803822,1,Fifi1976,@johnquin Morning! You back to your old self? LOL 
803823,1,Swiszy,is playingggg restaurant city 
803824,1,BADent,not liking the idea of school all day :/ but hopefully after i'll be able to work out then GO OUT 
803825,1,ggdm,@Debblues that pic was taken when I found out the entire night of presentations was going to be in Hebrew!  #videoTLV
803826,1,KirstyBurgoine,"@djlittle  Sorry my twitter is slow today so have already drank both! Otherwise you could have had one, honest!"
803827,1,PhotosByDamien,@lsfashionista I was checking out your website and realized we both have Elan Extreme Magazine in common. 
803828,1,chimmygirl,@mieranadhirah hi sweety you also here  
803829,1,EMILYstack,"@lauramumford haha, don't worry my twitter friend, no 1 knows what they are doing at first "
803830,1,esmagl,"Salam Sami, Good luck. The best wishes for you  ws Esma"
803831,1,henweb,"@Schofe Generic, girly, girly, generic, girly, girly and grisly. "
803832,1,clair_de_lune,"@joannazuniga: oh i think you mentioned this cousin na before.  (i think).  anyway, let me know which scene so i can look for him too. "
803833,1,Ltleshay,about to lay in bed searching on the new blackberry 
803834,1,haylieofficial,"@DJEDSKI Great, then I'll be sure to come over and say hello. "
803835,1,Muzzzza,@lilyroseallen that's hotel tv's for ya 
803836,1,starfish0r,that was fun last night  too bad i gotta work now.. need more sleep for tonight's concert
803837,1,geertmargodt,"@DTPHULP  lol, me too....    You do know that the sound of your voice is great ?  We only need to do some euh fine-tuning... "
803838,1,testaccountcoco,@everyone morning 
803839,1,Lexyonmyspace,"@remainamystery I think I already did  Cardiff, here I come "
803840,1,rachelg46,Going to see Rob Brydon in October  yay!
803841,1,GemmaCocker,Got the tube at peak hour &amp; got a seat?! wooh! Stupidly/dilariously happy at that... how sad lol 
803842,1,devlind,The new FriendFeed UI is actually manageable at 2:30AM  http://ff.im/1Y2z6
803843,1,maxime68,"@megelder it has to be done one day, so I better start early "
803844,1,PassinTime,"@Schofe I hope when you cover twitter you'll do how the press are trying to hound celebs for their twitterings, re@Wossy &amp; @rustyrockets "
803845,1,dannylonestar,Sweet! Its begun  Breaking News: the world is going to end aha oh shit lol
803846,1,GdwnsnHo,@kisswithatear lols  scared are we?
803847,1,WebVixn,Proofing husband's hilarious article about &quot;Running a business out of it&quot; .... Dang he's funny  #business
803848,1,richardathome,@jagusti Welcome back to sunnny Sheffield 
803849,1,bellapop,http://twitpic.com/2y6w6 - forgot to say I painted my nails this crazy green today and they look um odd. 
803850,1,loris_sl,@crazytwism haha ^^ maybe they'll add the &quot;throw shoes&quot; competition in the Parlament - I wonder who'll win 
803851,1,Peeturds,"@emotionalpedant Thanks EP. For a man at home alone, Blip is a godsend. Mwah "
803852,1,hana77,@quriouszee i love white horses. 
803853,1,iSABELLE94,just got home aftre a night with justine 
803854,1,vasiliykiryanov,"have you noticed that &quot;goodnight&quot; is trending topic now .. my working day started few hours ago, waiting for good morning "
803855,1,bryan_kavanagh,@DonnaFox oooo that's a good name for an 'exercise' haha. I'll elaborate next time 
803856,1,chrismdp,@sermoa http://ykyat.com/~37mqt - First thing I turned off 
803857,1,lemonsareyellow,"@hankatplayer I'm a bit late in replying but hey :p The Matrix trilogy (锟�4 for all three, go me!) and Fight Club. "
803858,1,ajitpasi,"@m_mekin One liners are very powerful, twitter is a prime example "
803859,1,ldlush,Recovering (in work) after d Beat 102 103 wedding yest... Good craic 
803860,1,jolantru,@myfolia Just to let you know that you guys are doing a great job! 
803861,1,joukeinenschede,@antwoordbiblio Perfecto! 
803862,1,sermoa,@chrismdp!! @disciplex!! Is this a morning shout-out? 
803863,1,Joanmarie,That sounds rather tragic. But good night all the same. 
803864,1,debbieseraphina,@jerichoK i'm fine. thanks! 
803865,1,alviena,"listening to Richard Hawley, Baby you're my light "
803866,1,timjhobbs,"Having a tweet day, so get ready for the updates "
803867,1,cheile,@odo_snape_maven SO true.  tho Odo is plenty sexy just as he is. ;) &amp;i'm sure Nerys agrees. 
803868,1,StevieG144,@OfficialPRofOZ I had to look twice at ur name lol at 1st it looked like Official Pro of OZ lol 
803869,1,markbrown83,@Pussycat253 course it will be  you will look back and think &quot;I am glad I spent 9 hours a day in that room&quot; 
803870,1,sarial,@kirisutegomen4 doing my best  Looking forward to the upcoming Aus shows.
803871,1,fueledbyamy,@shaundiviney im having pizza tonight too  hehe.
803872,1,aL3891,@billgates home premium  but i still think it should be called just &quot;Home&quot;
803873,1,kjmurdoch,Flutter Takes Twitter MicroBlogging To The Next Level http://twurl.nl/jxynqm  lol
803874,1,hiway,@ankeshk that one was a serious/concerned tweet 
803875,1,aubchick3113, just happy.that's all i'm tweeting now
803876,1,mlc,@Specialesumpen a good (very drunk) friend did exactly that at a party once ... It never ends 
803877,1,OzaMeilleur,"Okay, that last  tweet was a retweet from @MauiMichael -- got his name tied up to the the word Madness. Time to go to bed. G'night! "
803878,1,Wakantanker,@mensdomain People who actually live here! aha but i love it here 
803879,1,alexalma,@mihaim I'm under pressure now 
803880,1,kridrules,@kelsitesta ahh! I love you! I'm glad your out just chillin/relaxing you deserve it!. Give natty a big hug for me.  
803881,1,Grumpy_Desmond,"Here comes the sun, Do do do do, Her comes the sun, And I say... ...It's a glorious shorts day  Whupeee "
803882,1,ThinkingMoney,@RandomReTweet thanks for the (random) retweet!  
803883,1,bloodandcake,"Acabo de terminar de ver X-men Origins: Wolverine, Coraline &amp; The secret life of the bees &lt;3 nice mondaaay! "
803884,1,LinzC81,Yes Manech...you stink of fish...get over it 
803885,1,metalpizza666,Still sick at home....flu...trying out several twitter desktop clients 
803886,1,amyg0716,new york  http://www.youtube.com/watch?v=gvShC9X4tzQ
803887,1,TKashiwagi,Photo: kml: You finally got a Tumblr  I bet I know who this is about. Does he still hate me? FOR JAS. Aw  http://tumblr.com/xdr1jtklx
803888,1,blue_cat_online,@ruskin147 I have bought it as a one off at the moment to see what it is like  Wouldn't kick the gift subscription out of the mag rack!
803889,1,Squallsgirl,@PicturePostcard search up Restaurant City application on facebook 
803890,1,rick_au,FTTN dumped!! 40bill going to a FTTH network 
803891,1,cyberdees,Asked for Joburg advice by @robtheshep One word - Kevlar  #fb
803892,1,MissWyn,@sillypucci   Yes and it won't be long before you are playing easter bunny too! It's so much fun Em.  Have you been well?
803893,1,JENSTEPHENS,@varunsriram I am on air everyday and get sick of being appropriate.  so you are my outlet.  
803894,1,EbeeMarieBee,I'm having a harry potter marothon! I'm such a dork! 
803895,1,Cranialstrain,"@phillprice Very cool, I like it  http://tinyurl.com/cs93h4"
803896,1,Nevidge20,@JPLS I'm goin to see him in september 
803897,1,clblush,Is on Twiiterr  yaay. I dont know how to use it though. :/
803898,1,veeanca,hurrah! finished the text content for my rose tutorial and now just have to piece it all together and make it look pretty 
803899,1,MidgetBrooke,"george lopez is keeping me awake, my final tweet until i wake up "
803900,1,whoopsie,@SarahSaner Bit of morning crumpet? cue Sid James laugh 
803901,1,Princcezz,@jojo_1003 i guess a Iphone? 
803902,1,Av1vM,Just woke up 
803903,1,HatScarfCoat,"I should probably check to see what those missing lyrics were.  Incidentally, spam spam spam spam. "
803904,1,MarisaRibeiro,"Ah pois 锟� DogKiller, Big Brother is watching you hehe "
803905,1,Spiderbyte,"Late-night west-coast meeting online. Things are going so, SO well. "
803906,1,obliquehorizons,@lesley007  i just cant get enough lol ;)
803907,1,charliestyr,"@paulewatts Gods, I'm not sure what's going on. I think I'll wait for the 50D replacement "
803908,1,SarahSaner,@Lesley_M If only you werent on the other side of the Ocean Hmmm I am looking for a job!  x
803909,1,Megan12889,its a super foggy creepy night out.... im glad im safe in my bed 
803910,1,Coyy,Started my day right.. saw him smoking on the 2nd. Hot  pays to come to work early. haha!
803911,1,ThinkingMoney,"GUys, heard about any money saving tips that you want to share?  Feel free to tweet them my way!  "
803912,1,fabuleuxfab,Awesome ! my apple care and protection plan lasts untill end of april. Looks like they'll fix it all and I have nothing to pay for it 
803913,1,ruanmalan,The University of Pretoria is a great place to contract at 
803914,1,honeyinlove,@jashiu And stop this 'geek babble' 
803915,1,Scyranth,@michaelgrainger lmao! you're on a roll 2nite bro!  hellyeah!
803916,1,CarissaLeighJ,"Party - Demi Lovato - i really could use a party now, guys how bout end of term party "
803917,1,RoM_EN,Taking it slow today - still suffering from a lack of sleep. But as there's just a bit of patching today... *snore*  http://bit.ly/f5g3
803918,1,cos1042,breakfast done...shower done...time to get myself sorted for a day of essay writing! 
803919,1,dar_doll,"I'm preparing to detox next wednesday, so more on fruits and veggies for me this week till next week "
803920,1,lexyvee,time for bed  night twitters
803921,1,Dave_Nicholson,"@TheGazzMan Yeah, if you like him, you'll like IL Divo! "
803922,1,jess_05,@taylorswift13 called her character abigail. we didn't even plan it hahahah 
803923,1,petteflet,"@Nessepes just put the @ and his name in the screen above , because you can't reply to him yet ! But he should get this  Lets hope , haha"
803924,1,tiffanychinsim,http://twitpic.com/2y6zo - Twitpic-ing my jacuzzi  LOVING that the weather is warm enough to go!
803925,1,Farhan_Farhan,"@Jinxie_G Thank u i m feeling better today though and ur werwolf story was awesome, do u write a lot of scary stuff? i LOVE scary stuff! "
803926,1,romanstrobl,Twitter is a legacy app  http://www.youtube.com/watch?v=BeLZCy-_m3s
803927,1,ChuckBo,36 degrees... Springtime in Georgia!  Glad I didn't plant last weekend 
803928,1,TheInvisibleMo,I'm just thumbing along!    
803929,1,elfinamsterdam,"@aliceverheij lol, thanks anyway! "
803930,1,TriciaSeverino,just baked cookies BY MYSELF!!! 
803931,1,BettyLy,Happy 7 months to my Baby &amp; I! &lt;3   can't wait for dinner! Woots!
803932,1,GoSco,Morning people. I thought I'd make a start on the 32's. One down. 
803933,1,fun4fido,"Harley says pls can he meet friendly dogs, less woof more wag "
803934,1,elelovespanic,Do my guess the song thing  http://member.mibba.com/13328/ @jessisahero @SirLoz
803935,1,nogbad,@katiepiatt Re; Car parking - I'm not sure your hat is working 
803936,1,mahafreed,@b50 I am a print journo who wants to do TV someday 
803937,1,StephenDon24,@nexs007 sure I can manage the odd ps3 practice session too. Just cos I'm nice 
803938,1,neptina,Ahhh Doctor who is so awesome!!! I got to see number 9 turn into number 10. The hot one 
803939,1,Michaelwaisjr,I also just want to give acknowledgement to my dad &amp; half-siblings before I COMPLETELY leave. For them I'm completely grateful! 
803940,1,NathanaelB,@dellvink @rosiegarland Narr some of the @CTUB followers are not local but are interested in what goes on here 
803941,1,tricia392,woke up to sunshine today just makes me feel a whole lot happier 
803942,1,Josh_hb,Twitter is so great on my iPhone 
803943,1,jenjenjenn,@foreverkid haha loveeeee  That'll be a mad show.
803944,1,miss_strawberry,i got very excited last night when my uggs arrived 
803945,1,Nezbo,"only a short day week for me this week, i was off yesterday and then i am off to Wales on Thurday night to do some long distance cycling "
803946,1,jonpinney,@WakeUpCall1079 i listen to you guys every morning!  thanks for the great shows 
803947,1,klangwelt,"@Brochner Well we do need people in here, so you're free to join us! It'll be great "
803948,1,bread_abd,u don锟絫 know? (me too) 
803949,1,Stephie1938,I'm off today... Yay!!! 
803950,1,monti4,@shaundiviney Pizza is awesome 
803951,1,Cranialstrain,"@gtvone I use a HP PhotoSmart Pro B9180, absolutely love it, especially the quality of B&amp;W's "
803952,1,geleenxx,i feel like hot cross buns.   
803953,1,cravenjade,Busy week! Met with an outreach worker today about doing group activities  Decided Im going to really push myself to recover from anxiety!
803954,1,randytho,@robluketic http://twitpic.com/2y6z0 - So another person with twitterthumbitis eh? Med bills must be HUGE 
803955,1,Naoij,@artemisrex lol! you're so mean to @Isak! Only because you're jealous 
803956,1,Jessiewee,"just so YOU know, i feel like i just washed my soul today. "
803957,1,OlliexPOVx,@tommcfly Wooo Johnson's baby haha what all the great rockstars use  xx
803958,1,Savvy_x,waiting for home &amp; away to come on .   gotta love that shoooow 
803959,1,malabu_stacey,watching cartoons 
803960,1,MrTHill,is home and having dinner yummy fish fingers 
803961,1,Whyspir,And So drunk that im all numb and tingly. Good thing I'm not a real nurse yet or I'd take that to be a sign of head injury. Lifes great! 
803962,1,kelseyketchum,@nerimon Just watched all of your VEDA videos. Intro is yay 
803963,1,LogicalThoughts,@saud264 thanks for the replay .. let's give it a try then 
803964,1,roderickvd,@mdbraber Depends on if you see a use for the applications 
803965,1,allsorts29,@fraggierocks Long time no speak  When is baby frags due hun?
803966,1,CarleyMawhinney,"Looking forward to spending the day with Adele, George and Max today "
803967,1,sarakhh,"@xMileyCyrusx I'm watching hannah montana right now  haha, it's hilarious. and you are so talented! "
803968,1,SarahSaner,"@Dutchrudder Saddle up the buggy! lol How cute! Have a great day Steve &amp; take care, thinking of you  Tweet you later xx"
803969,1,aimieatsveggies,Night Twitter. Babycakes party tomorrow probably. 
803970,1,LiquidsDagron,hooray! got payed at midnight and then turned around and payed taxes about 30 min later. now off to bed 
803971,1,gingerandhoney,@birdgeek can you make a Stef octopus? 
803972,1,Amy_66,ohhhhhhhhhhh what a beuatiful day...............wohooooooo hot hot hot 
803973,1,GCK05,"@donnyosmond Greetings from Cardiff, UK. "
803974,1,Lisa_Luu,@mileycyrus http://twitpic.com/2y606 - Omg she is such a cutie! 
803975,1,Lukewestbbz,"Only just woke up,  8 hours sleep is so great. I want a costa hot chocolate with marshmellows! xxzx"
803976,1,elledenise,@geekgirls No problem! 
803977,1,libbyoliver,thanks everyone for your words its really lovely and overwhelming  Thanks
803978,1,frontofmonitor,"@susanstn I will, I will until I sleep "
803979,1,maar74,@estar79 It wasn't me....I am looking for that sunshine too!! 
803980,1,chummy828,"@yipikiyayey21 ok kewl, juz let the Children's Church know kc they're in need, or in the words of daniel, 'desperate' of a musician "
803981,1,annings,@wedgienet Yay! Where's the bazaar? I'm excited for you! Hope you sell loads of your stuff! 
803982,1,boagworld,Nearly a full house at #theBarn today. Nice atmosphere 
803983,1,cameronolivier,Cupcake heaven! http://ilovecupcakes.co.za/  check out the shop!  nice #design  (weird contact info popup tho)
803984,1,cookiemonster82,@maskedkali looks like it's turning into a bad habit as well 
803985,1,JoHoHo,php eh - with Ubanktu - a thing of the future or just a tool for the anti establishment?  - seriously - any thoughts?
803986,1,tarniecullen,@RosalieLHale your welcome!! 
803987,1,katexuereb,@shannanstedman no i cant see it until later that day. i got a funeral.this sucks.So i no u want to c it twice  nah jokes.
803988,1,digitalwm,work in progress 
803989,1,nigelhoney,@RLFloyd yeah I am usiing nambu after @fulltimecasual mentioned it on @mactalk it's good but tweetie is... Tweetie! 
803990,1,aht4005,@jillporto congrats!!  what will u be doing?
803991,1,lyly326,hid some easter eggs... ready... set... hunt! 
803992,1,wiseleo,"@nichelady Well, HTC is the only one that makes them  Then again, they make pretty much every smart phone in the world. I &lt;3 Windows..."
803993,1,MissWyn,@clark_j   Hi yourself.  Only a few words sorry 
803994,1,katka_k,Lipton tea -so delicious and calming (even with teine)...gotta love it! and I DO love it 
803995,1,allenjesson,@BrynDrescher LOL History belongs to the last person to write it... 100 years from now could well be rocking robin 
803996,1,pinkpostit,cooked pasta for my sister. It's her birthday tom 
803997,1,lauzmel,today's gonna be gooooood 
803998,1,paul_steele,"@bigbelbess aha, just beat you to that, minus the ska though, may just indulge "
803999,1,xcool,my iPod touch have this tendency to pick Jacky Cheung's songs every time I say Shuffle... 
804000,1,philipjohn,@LichfieldBlog You're forgiven. There's a footy team in Brereton apparently. Tweet @JarrattDavis for the deets 
804001,1,lukecarbis,@unitej wow congratulations!!! That's awesome! Well done. 
804002,1,karlturnbull,"after smoking for 16 years , i have now not had a smoke for 4 weeks and 1 day  woooohooooo happy days"
804003,1,Joy_Inc,@libbyoliver Hes my Ravin Rabbid! 
804004,1,rob_caporetto,And I'm quite chuffed: Finally shelled out the cash for my ticket to WWDC.  Now there's just that matter for passport photos &amp; my flight 
804005,1,Chelsea1418,"u would never think that three 15 year olds who have soooo much fun with a giant mr potato head!!   (&quot;,) &lt;3"
804006,1,DanielChambers,"back to the grind of a 9-5, only for three days though! "
804007,1,makeherfamous,@selmarieg you're seriously so gorgeous &amp; flawless 
804008,1,Pitxi,"@uhhfansite YAY! Thank you! I've been searching for it and finding nothing. I'll watch it when I'm back home, lately.. can't wait "
804009,1,Anikainlondon,@forfolkssake eeee thank you! 
804010,1,martinskaya,@maxmute enjoy your day! 
804011,1,drink_feck_arse,I would twitpic it but my attackers are in the near vicinity. My view from the inside it's a bit dark  http://twitpic.com/2y72v
804012,1,amyknapp,@shumarani good morning Evil Twin! 
804013,1,juliecj,@MyAppleStuff I'm just going to make peanut butter on toast!! Not as healthy as yours 
804014,1,bruno_tavares,@gfaraujo It's a god session 
804015,1,mjdayvee,"just started watching X-Men Origins: Wolverine, looking good so far "
804016,1,LexLA,@LLCOOLDAVE watching nowwwww 
804017,1,reneengstrom,@MrMadsen 
804018,1,Quinnzyy,@Admetcetera And of course I do not hate you!!!!!!! ;D It's the thought that counts and all  &lt;3
804019,1,im_soapgirl,home Housework tackled now bed And zzzz 
804020,1,elmoUK,is missing my man but is keeping busy with the family staying 
804021,1,Sempta311,Only two office based days till Bank Holiday! Bring on the four day weekend! 
804022,1,raboof,"@jonskeet Ah, the naming bites again! Picked those from Python, which seems like a reasonable thing to do锟絪tand on shoulders of giants. "
804023,1,pvandenberk,"@chiefchimpanzee I was expecting &quot;the screen&quot; in reply, but you came close... "
804024,1,SexySubKaylee,@michaelmagical Hello thank you 
804025,1,LoveLifex,@mileycyrus http://twitpic.com/2y606 - Cute puppy dog x i dont see the point of leaving comment as probably no one will read it xxxxxxx 
804026,1,AppleCharlotte,"@Mattass88 you should, it's really good "
804027,1,hugari,Spring is really here. Swans are back 
804028,1,silje91,shopping 
804029,1,_dagi,Odstartoval code review a pri te prilzezitosti se zacetl do Bad smells in code z knihy Refactoring.Vycet smradu http://tinyurl.com/dj5v7u 
804030,1,Keris,@SarahJGoldsack Apart from giving Joe formula instead of the THREE BOTTLES I'd prepared - grrr - he was great 
804031,1,Hollywood_Trey,@LFTA &quot;This morning I woke up...Feeling brand new I...I jumped up. Feeling my higgggh n my looow n my sooooul n my clothes...&quot; 
804032,1,martinbean,@savannahsings Thanks for the follow. Good luck with your aspirations 
804033,1,garethjl,"Gotta love Viz: &quot;don't know why everyone's so pleased America has a black president. Zimbabwe's had one for years, and he's shit!&quot; "
804034,1,thelongwayround,@iDesk Cool  thank you for that
804035,1,pussyinbigboots,@monkeylover35 Well it feels a little raped today but its calmed down. 
804036,1,tinydanser,"http://toomanypplhaveblogs.blogspot.com/ new post on romantic comedies vs. reality. plz comment or whatever, i like feedback "
804037,1,gabbler,"@sorcha69 I like the chipper you....I'm in serious good humor today as well, must be something in the air...opium perhaps "
804038,1,PassinTime,"@rustyrockets Here's a thought-why don't you go shag a corrupt MPs daughter, then inadvertently get them to pay your fine through bribery "
804039,1,xoxChelleMcCxox,"@JonathanRKnight thanks for getting Joey Joe on twitter Jon, now all we need is Jordan &amp; Danny on it  xxx"
804040,1,mikahere,@moneceann Going somewhere? 
804041,1,AnnieHazy,"@DujourMag tnx on your answer  what is the price of subscribing worldwide , not online tnx"
804042,1,haizbluez,"Just came back from homeee~~   Feel like shitting now.. -,- BYEE~~ See you lata! "
804043,1,Jackleeezzie,@enchris pretty good  There is always something to do around here i guess haha hows Padova???
804044,1,paige_alexa,Making the most of my vaction by sleeping and finding some new music to listen to. 1901 by Phoenix is my new jam. 
804045,1,DanMorelle,@MattiasInk time to dumb down 
804046,1,californiasoul,@ERINDIGIOIA it's takes awhile to sink in but one you get it it's addictive! 
804047,1,karislim,"@unravelling it's just not as bad as it was... either I got used to the way life as it is here, or I've adjusted my expectation somehow "
804048,1,ChristinaPerk,@RWBEagle did you go? if so ...g'nite 
804049,1,jennybee,@jonw_uk hmm.. slightly different scenarios methinks 
804050,1,Vidina,I'm now the proud father of two sons.  http://twitpic.com/2y73a
804051,1,chayani_xx,"figuring out facebook, and adding twitter celebs "
804052,1,rossedwards,@Ken_Day that's Pareto's Principle in action 
804053,1,raboof,Getting ready for a customer demo. Everyone's stress level are high! 
804054,1,jharsem,@ramdomthoughts Oh no the little yellow guy is the real me  .. heheh.mind you my twitter home page gave it away as well .
804055,1,wendyJR,as cant get tickets to Gadget show am taking boys Snibston as peace offering 
804056,1,solobasssteve,"@mikearthur I think it's genius (taking shrooms notwithstanding) I'm not sure how well it translates beyond the 1st time, but it's magic! "
804057,1,DDrDark,"@dannyking Yeah, I saw it. Really nice &amp; simple UI! Thanks "
804058,1,HotWet,@Bathbad Um. Already took care of that ALL day 
804059,1,neilkirkman,i'm working and playing very hard! looking fwd to Italia on Thursday 
804060,1,skyhawkmatthew,is downloading Tap Tap Coldplay! 
804061,1,millrae,"@jordynhill7 yeah u can, were going to greenbelt...some condo there  call me if u decide to play hookie hehe"
804062,1,alesh666,@Swizec easy  no pain no gain  &quot;now gimme 50&quot; 
804063,1,is_selene,is about to sleep for reals now. smmmealllyalaaatarzzz!! Hehehehehe.  XOXOX! 
804064,1,IsabelMosk,I am explaining my collegeau how twitter works 
804065,1,vvillem,"@ErikGelderblom it's like one blurry cloud! and every cloud is, apart from density, at the same spot! useless Erik, have a 2nd look "
804066,1,j0ei,@acsam good to hear... 
804067,1,EvalenaStyf,Laptop doctor arrived and the moment he touched my comp it worked! 锟�10 to have a man look at my working computer - brilliant! 
804068,1,depping,"creating a health check report, all these red dots, this can't be good "
804069,1,st_shockhorror,Beer batter's good though 
804070,1,ismynamezoe,kent - vinternoll2  its a good song you should totes listen 
804071,1,earlydetection,"Cool, Dancing With The Stars is on and I am transported again to my dream of being a fab dancer,  where I get 10's all round "
804072,1,feliciousonfire,@broken_thought Yayyyyy! I can't wait! 
804073,1,Bluelillys,loads of sales this week from my website bluelillys.co.uk will have to work hard to replace items now 
804074,1,michellekd,"@nikkidowie yes, that's so weird that weve missed all this!  What r u doin in Vannie? P.s. love your piccis 2!"
804075,1,ellieJM,@LittleFletcher you should read it again thenn!! it IS really good  x
804076,1,lisarosendahl,Wondering where all my friends are at this hour? Wake up . . . 
804077,1,jodierecommends,@igorkheifets got your email - just give me a time that suits - talk soon 
804078,1,Joushou,@haykuro How did you fix the headset/camera problem? Was it just libaudio.so and libcamera.so (and dependencies)? Just being curious 
804079,1,libbyoliver,right I am off to the hospital  seeya later 
804080,1,Sally_E,@aparajuli yaaaaayyy... you got a crumpler bag  can you take a pic and post?
804081,1,CruzHilton,@MandyyJirouxx  Say Hello  lol x
804082,1,JenniferVazquez,"@mgrmike Hi Mike!  I would love for you to download my cd, &quot;bend&quot;, for $4 @ http://www.jennifervazquez.com/products.htm  You'll luv it! "
804083,1,JamesHancox,"@MrW0nderful Damn fine sir, damn fine. Flikr Pro, hear me *ROAR*. Shall be some vigorous uploading this evening "
804084,1,janeway529,"@identity4 http://twitpic.com/2y710 - 1 : 1.618 - Hahaha, that's awesome! "
804085,1,emotionalpedant,@jamiesmart Shall we be forced to listen to metal emo nonsense? Triffeh! 
804086,1,PassinTime,I am going to get on with things... just as soon as I've finished this coffee  xx
804087,1,MissSoulist,@tkofthewildboyz what genre 
804088,1,svein2,waiting for Easter 
804089,1,msa290,YAY! I'm hanging out with Stephanie and Mario; just like the good ol' days! 
804090,1,danboarder,"@mikenyff I do like the Sennheiser MKH415, it's an older 416 w/ 12v power; an adapter is needed to normal XLR. Amazing audio thx to eBay "
804091,1,Ribenaa,Going to minehead today for walk along the beach and fish and chips 
804092,1,sarahkatyal,"is debating, Vietnam or the Phillipines? Culture or the sun? Heat or more heat? Life is good "
804093,1,baristaapp,@KoffeeKosmo wow! How do you get to sleep? 
804094,1,Tascha1,Great weather today finally the sun is back 
804095,1,LadyErlynne,@vindiekins Will do. 
804096,1,SexySubKaylee,@michaelmagical Not sure either  lol!
804097,1,ninyurrness,is reflecting. 
804098,1,jewelzz92,"More tears, just watched Tru Confessions.  It's probably my favourite Shia LaBeouf movie ever   Everyone should watch this movie."
804099,1,YoursTruli,@PinkAvenue morning Pink 
804100,1,fartingpen,"@simoncherian I like Shadow... But too dark... Fun, is the keyword... "
804101,1,saamanthajaane,"met jack chambers today  ate some yummy thingo from wendys, bought taylor swift's first album, AND got mycamera back. BEST. DAY. EVER! "
804102,1,rahulvarshneya,Akali Dal to give Jarnail Singh Rs 2 lakh! Jai Ho! 
804103,1,aymz87,just opened her twitter account  yay for me
804104,1,DJMelodyKane,Another beautiful day in Brighton and the sun makes my creativity flow....just a quick cup of green tea b4 I hit the decks 
804105,1,buryingluck,My sister posted the nicest video for me on facebook 
804106,1,HotWet,@BlokesLib Whats the name of that movie? 
804107,1,Crashy_1206,Guess I am going to try and get a few hours sleep.... goodnight everyone and sweet dreams 
804108,1,cos1042,@studarby Schools are off but I have an assignment on non-fiction writing due in next Friday! 
804109,1,cindyleigh,I love consultancy gigs 
804110,1,ToxicMelvin,Bought the MH bundle? Create a task called &quot;Mario&quot; or &quot;Star Wars&quot; in &quot;The Hit List&quot;. Make sure your sound is on and complete the tasks! 
804111,1,DerailandCrash,is talking with Karin on skype 
804112,1,BRYNtendo,apparently so 
804113,1,tonistack,eating mummys sheppards pie 
804114,1,ChontelleBourke,lying down.. comfortably 
804115,1,blue_cat_online,@Nuuki Cool  and are you enjoying it? Both of us are looking at new phones but at this rate will NOT have the same thing ;)
804116,1,realchrissystar,Goodness - I STILL haven't packed for Hawaii!!! - It's Jessica Simpson's fault.. She's too cute.. And so was the movie  ..Ahh now what..xx
804117,1,CrystalZahler,@theDebbyRyan You seem really cool!! And down to earth!! I hope to work with you and/or meet you some day! It would really be GREAT!! 
804118,1,DaniMehtax,Nessie's coming dowwwwn 
804119,1,WarriorsOfTime,@raytoro what colours your bed room -0 i  am rlly interested n my friends and i are haveing bets so what could u tell me please  thanx xx
804120,1,ujjwal_kumar,"@billgates currently I am using beta version which I downloaded from microsoft's website. Its an awesome O/S, also ur new pic looks good. "
